0,1,2,split
7D786576,paper_in_venue,46A05BB0,valid
7C9A3FE1,author_in_affiliation,4CE6FC2D,valid
6C41E4D4,paper_cite_paper,7ED253AE,valid
7D01D9EE,author_write_paper,8118A037,valid
7EBC4B62,author_in_affiliation,34C77BFA,valid
7D83C37F,paper_in_domain,04A941E7,valid
7E4A6580,paper_in_domain,02F9FC32,valid
7C27A986,author_in_affiliation,0368E8BE,valid
80B40E95,author_in_affiliation,084D01D3,valid
862D4D1F,author_write_paper,7F720D06,valid
7EE08539,paper_in_domain,05D05EDF,valid
7ADCCAFC,paper_in_domain,0576F7F2,valid
11BA75DA,author_write_paper,7DA3D045,valid
7E265451,paper_in_domain,0160D514,valid
78BDF1A0,author_in_affiliation,07698D3B,valid
85781E34,author_write_paper,7CF3FA6E,valid
24D0E6BA,author_write_paper,80D35D54,valid
7D11E2C7,paper_in_domain,065950AA,valid
806681C4,paper_in_domain,090D73E1,valid
800548F2,paper_cite_paper,5E43C583,valid
7D109854,paper_cite_paper,5BD06DEB,valid
7DE23A76,paper_in_domain,069BD3D4,valid
7F204042,paper_cite_paper,8118A037,valid
7CA489FA,paper_in_domain,0650B2E2,valid
85941E4A,author_in_affiliation,4F872588,valid
6567629D,paper_in_domain,00457FEE,valid
775A9503,paper_in_domain,02EA3506,valid
812322E9,paper_cite_paper,7FEA42DF,valid
71CFEB14,author_in_affiliation,09E1E653,valid
862725E9,author_in_affiliation,0C2C9DD2,valid
81232D6A,paper_cite_paper,03025BFD,valid
76AC0D56,author_write_paper,6EC90D49,valid
7EC314E3,paper_cite_paper,814EC56C,valid
0B9076B1,author_write_paper,5E49E707,valid
7EADB713,paper_in_domain,08E2F5EA,valid
7E3653FF,paper_in_domain,0019729E,valid
75CC40F2,paper_cite_paper,7C54E0A8,valid
80F4E336,paper_in_domain,0304C748,valid
756D5B8D,paper_in_domain,0C569CDF,valid
7544AFC8,paper_cite_paper,7C43B6E0,valid
7ECF8F0B,paper_in_venue,43319DD4,valid
286B65E2,author_write_paper,80235E59,valid
093BF2F8,author_in_affiliation,05C86094,valid
8125CDB7,author_write_paper,58D1029C,valid
76CC8B07,paper_in_venue,448ECA1D,valid
7E0EF52D,paper_in_venue,4558D729,valid
80AD5B93,paper_in_venue,45701BF3,valid
7A3566FD,author_in_affiliation,04BE3F72,valid
7A98FACC,author_in_affiliation,0373F2F2,valid
7CF27E74,paper_in_domain,0624FFBC,valid
782050D1,author_write_paper,7F20B4B8,valid
7C271CAE,paper_in_domain,04984686,valid
7F4A18BE,paper_in_domain,08D9ADFD,valid
7C45FCBC,paper_in_domain,094A0611,valid
7DC066F3,paper_cite_paper,7CF8F77D,valid
7F66E808,paper_cite_paper,7F8EFA51,valid
7EB24FE7,author_write_paper,79C92944,valid
813D027D,author_write_paper,7D134BC2,valid
800EA3EC,paper_in_domain,048D36D0,valid
7DF7CB91,paper_in_venue,45FFFB88,valid
7D503864,paper_in_venue,43319DD4,valid
7E62D17F,paper_cite_paper,7E8CBE22,valid
7F948C45,author_in_affiliation,05E79D01,valid
0EF64F7C,author_in_affiliation,08EF476D,valid
7E00A072,paper_in_domain,0650B2E2,valid
75323648,paper_cite_paper,5BF76CE5,valid
7F20AA13,paper_in_domain,07919041,valid
79C56783,paper_in_domain,0AB78768,valid
7DD7119D,author_write_paper,7C66098F,valid
7FC2F2A2,author_write_paper,7E5F2C96,valid
7D424413,author_in_affiliation,4CE6FC2D,valid
80F462CD,author_write_paper,7DC7D56A,valid
783A5FAE,paper_in_domain,0A0F4889,valid
75F0BF67,paper_in_domain,01261726,valid
7F59226E,paper_in_domain,03887C04,valid
010EE82C,author_write_paper,728D3A49,valid
7FE475C5,paper_in_domain,091994C3,valid
8134A1B2,author_in_affiliation,0C01DCFD,valid
7E2E934F,author_write_paper,8118F907,valid
7D57EB09,paper_in_domain,0B355956,valid
7BBDA03F,paper_cite_paper,7679FF41,valid
7F65FB9C,paper_cite_paper,7F2B467F,valid
7F777DB0,paper_in_domain,0007022E,valid
766EB39C,paper_in_domain,0ADA588F,valid
77A17192,paper_in_domain,096630F6,valid
7D93C83B,paper_in_venue,43319DD4,valid
0CF5797C,author_in_affiliation,031EE95E,valid
80022A1A,paper_in_domain,094A0611,valid
80CB50CB,paper_in_venue,465F7C62,valid
29D7D0F9,author_write_paper,7D0347D3,valid
7DDDA696,author_write_paper,7D84FE64,valid
811EE217,author_in_affiliation,4CE6FC2D,valid
7E58BE1F,paper_in_domain,084656E4,valid
7EB53C76,paper_in_domain,01E7DD16,valid
76C8191E,paper_in_venue,45701BF3,valid
7EDE3356,paper_in_domain,06E5B542,valid
6F7C489C,author_in_affiliation,025F5CB1,valid
7BF4B90F,author_write_paper,77781AF6,valid
78DB7A67,paper_in_venue,4607C954,valid
78EABD34,paper_in_domain,0765A2E4,valid
7366F2CB,author_write_paper,79962277,valid
7733F747,paper_cite_paper,764F670C,valid
8623BDEB,author_write_paper,7EDAFE40,valid
7B03D0C2,paper_cite_paper,7A90E56B,valid
7EFBE6B1,author_write_paper,7EC41183,valid
7DF82715,paper_in_domain,03887C04,valid
79F3DE6B,paper_in_domain,091994C3,valid
807EC4EF,paper_cite_paper,81380596,valid
7FA4AD7A,author_in_affiliation,0C2C9DD2,valid
80A1AA6F,paper_in_domain,0599B3AE,valid
0EF64F7C,author_write_paper,7D65E319,valid
78D9FC35,author_write_paper,06CA0EB6,valid
7E9A6EAE,author_in_affiliation,0966B229,valid
80731A3F,paper_cite_paper,80FCE1EF,valid
7DA775A5,paper_in_domain,0BBEAF3D,valid
7F916FBD,paper_in_domain,0442A73C,valid
7BAFD94C,paper_in_domain,06BFE1EF,valid
4723B075,author_in_affiliation,0011114D,valid
7B1F8566,paper_in_domain,0800AA6A,valid
7BF9F2C6,author_in_affiliation,05B090CE,valid
7F26768D,paper_cite_paper,6EFBC452,valid
7FF02E68,author_write_paper,7E70CFC7,valid
79C96822,paper_in_domain,00AE2819,valid
75389224,paper_in_venue,4566232D,valid
5CD9070E,paper_in_domain,020298BB,valid
789DAD30,paper_in_venue,465F7C62,valid
85314534,author_write_paper,7F4908D3,valid
7BEDF432,paper_in_domain,0595A7A7,valid
788FA378,paper_in_domain,0724DFBA,valid
7D6E1211,author_write_paper,7FF24975,valid
7E9940BF,paper_in_venue,45701BF3,valid
80E0A87C,author_in_affiliation,09E3EE34,valid
7FD01115,paper_in_domain,008F4943,valid
7D8F8834,paper_in_venue,468A7487,valid
80401ABC,paper_in_domain,0A9A31BF,valid
7FE6981A,paper_in_domain,061A9FC5,valid
09F30DE4,author_in_affiliation,00099A27,valid
81531CC5,paper_cite_paper,6015374C,valid
7EB9C656,paper_cite_paper,80D09177,valid
7F53DEB4,paper_cite_paper,7E42F9C8,valid
7FF2844F,paper_in_domain,047CE770,valid
7D311839,paper_cite_paper,7DE978F8,valid
7861BE41,paper_in_domain,0AD641DC,valid
7F185125,paper_cite_paper,7B402A2B,valid
7DCA8292,author_write_paper,814B8411,valid
7B414C99,paper_cite_paper,80C8C832,valid
76084058,paper_in_venue,4566232D,valid
7DD4BDF6,paper_cite_paper,81208DC2,valid
4898FD0C,author_write_paper,7D9FD7FE,valid
7D09A89B,paper_in_venue,46DAB993,valid
7C4F5FA9,paper_cite_paper,7BD88377,valid
811EA831,paper_cite_paper,773CCE57,valid
7DFE8037,author_write_paper,7F5AEB07,valid
7A7896DF,paper_cite_paper,79A2ABF3,valid
5B38BC1F,paper_in_domain,00DF7C87,valid
7F3E27B7,paper_in_domain,06545253,valid
08B0D1F3,paper_cite_paper,7D0F2709,valid
7EF446BE,paper_in_domain,0149209A,valid
79C6CD81,author_write_paper,6B296B56,valid
75D0D18C,paper_in_venue,4607C954,valid
7DEF3FEF,author_in_affiliation,01FACAD8,valid
113BBABC,author_in_affiliation,03D00B37,valid
7966574A,paper_in_domain,1FFF546D,valid
7FD2E2A4,author_in_affiliation,09B136B8,valid
7FC0A39E,paper_cite_paper,8019AD19,valid
7E265451,paper_cite_paper,7CF0BE22,valid
7B338C34,author_write_paper,8055A16E,valid
7D90203A,paper_in_domain,06E5B542,valid
7747476D,author_write_paper,75790C12,valid
7C8994A9,paper_cite_paper,794827F5,valid
7760660C,paper_in_domain,0917F747,valid
7EA13224,author_write_paper,815FD2A6,valid
84F6DA8E,author_in_affiliation,07C34834,valid
803E8DAE,paper_in_domain,05E830CF,valid
7DD023ED,paper_in_domain,04625E4E,valid
42D08151,author_in_affiliation,0A4ACFBD,valid
7DB05019,author_write_paper,7DCAE94F,valid
7E59910B,paper_in_domain,01E7DD16,valid
5F908864,paper_in_domain,09FC4772,valid
0502E163,paper_cite_paper,7E853638,valid
7E68E6DC,paper_in_venue,45701BF3,valid
7DF8F196,author_in_affiliation,0477FFD3,valid
7EE2EC41,paper_in_domain,0160D514,valid
7F70473C,paper_in_domain,09ACCB7D,valid
754C4C3C,paper_in_domain,0749D935,valid
5CE6A935,paper_in_venue,46A05BB0,valid
7FFF3AD9,author_in_affiliation,4CF99586,valid
804CBE68,paper_cite_paper,7E2665B2,valid
6FB67CEE,paper_cite_paper,5B38BC1F,valid
7D93A280,author_in_affiliation,077EC9E4,valid
7D71AE98,paper_in_venue,46A05BB0,valid
7308E895,paper_in_venue,45701BF3,valid
81433E16,author_in_affiliation,0966B229,valid
804AAD79,paper_in_domain,01BC623A,valid
7B2715A0,author_write_paper,7DF8C43C,valid
7F960928,author_write_paper,80822E44,valid
7B89F5E2,paper_in_domain,020298BB,valid
7FFB607D,author_write_paper,80686FD9,valid
7BE499B8,paper_in_domain,06BFE1EF,valid
7F2A8F0D,paper_in_domain,03A20FF2,valid
5891297A,paper_in_venue,465F7C62,valid
80F5AE33,paper_cite_paper,8070C063,valid
7E751660,paper_in_domain,044978A9,valid
7D9CD5A2,author_write_paper,781F68F1,valid
7B64A0AB,paper_in_domain,07868074,valid
7C271CAE,paper_in_domain,0A0F4889,valid
7F237049,paper_cite_paper,7F1F26C2,valid
08961C42,author_write_paper,7D53980F,valid
80EC7118,paper_in_domain,0724DFBA,valid
81101633,paper_in_domain,00BB2E8D,valid
58E282A9,paper_cite_paper,5FA29F73,valid
80D639AE,paper_in_domain,0090990D,valid
775E6765,paper_in_venue,43FD776C,valid
80F9BBF8,author_write_paper,812677DC,valid
7D51736C,paper_cite_paper,7DE36BC6,valid
7D756953,paper_cite_paper,7DE3538E,valid
6079E17D,paper_in_domain,03EE8C18,valid
7F0D69B7,author_in_affiliation,0489A984,valid
8038B436,paper_in_venue,45701BF3,valid
7A73B955,paper_in_domain,0740C224,valid
76ABDEB1,paper_in_domain,03FCE3F8,valid
78F4549C,paper_in_venue,45701BF3,valid
751A4E3D,author_in_affiliation,05B090CE,valid
80A7EBDE,author_write_paper,7DB1D0BB,valid
5DDDCC98,paper_in_domain,0C655874,valid
751DB227,paper_in_domain,097C6C78,valid
7D458B4A,paper_cite_paper,7D45DC63,valid
416E140F,author_write_paper,7E4A006B,valid
80BE25AD,paper_in_domain,05888D38,valid
4759F6BD,author_in_affiliation,036E601F,valid
80C18958,paper_in_domain,1E0B08E9,valid
7EC0CEE8,paper_in_domain,05D05EDF,valid
0A48B0C2,author_write_paper,7FA1B1E4,valid
7F0E8FDA,paper_cite_paper,6260B523,valid
80C448C4,paper_in_domain,08F72775,valid
81097DB8,author_in_affiliation,03D00B37,valid
78A2A03A,paper_cite_paper,8110F6E7,valid
7C6A64EA,paper_in_venue,463119A6,valid
7B211FD3,paper_in_venue,4558D729,valid
7722ED46,paper_in_domain,02BAEDB1,valid
11F6C1C9,author_write_paper,7E468F27,valid
7F0BB074,paper_in_domain,0162605E,valid
802409C9,paper_cite_paper,7EA79FED,valid
75E23461,paper_in_domain,067D6B27,valid
7B87EB60,author_write_paper,05044AFF,valid
7E49A5B6,paper_cite_paper,7DB4252D,valid
801AF218,paper_in_domain,0BDF6970,valid
75EE3806,author_in_affiliation,081E3F30,valid
8106523F,author_write_paper,7ED720C5,valid
7B402A2B,paper_cite_paper,799D1559,valid
7D03400D,paper_in_domain,092289D0,valid
8044C092,paper_in_domain,094410C0,valid
8010FBBF,paper_in_domain,047CE770,valid
7E5C5585,author_in_affiliation,01328BF3,valid
8475FD57,author_write_paper,7F5610CE,valid
7ACDE861,paper_cite_paper,7D6444FA,valid
7DF5FD24,paper_cite_paper,58A05E75,valid
8080D0EB,author_write_paper,7E9935FD,valid
85579A80,author_in_affiliation,03D00B37,valid
0252A5CF,author_write_paper,812A9105,valid
8035DFE6,author_write_paper,5B54D088,valid
7F2C7C35,paper_in_domain,01E7DD16,valid
7F8D523D,author_in_affiliation,4CE6FC2D,valid
7D7C4109,paper_in_domain,04984686,valid
7E4C6FAC,paper_in_domain,02712487,valid
7DA396E6,author_write_paper,7CEE1E0D,valid
8103A746,paper_cite_paper,7E63C1DF,valid
7FA97BAC,author_in_affiliation,0352694C,valid
83BE2AFB,paper_in_domain,0B88F451,valid
7DDDFE30,paper_in_venue,465F7C62,valid
7E9DAACE,paper_in_domain,00DE7CF3,valid
81719B17,paper_in_domain,06BB39F1,valid
813C67F3,author_in_affiliation,01FACAD8,valid
7D0DE567,paper_in_domain,014F152B,valid
5887AB8E,author_write_paper,7BF9CD89,valid
7E4C3A1D,paper_in_domain,0BBCC83D,valid
7F4A6AC4,paper_in_domain,076BC823,valid
7E7F7AE0,paper_in_domain,047CE770,valid
80E23C51,paper_in_domain,004E594E,valid
7FCA804D,paper_in_domain,008FB4C8,valid
8133FD9E,author_in_affiliation,0477FFD3,valid
6F230525,paper_in_domain,0509C2A8,valid
794AEB38,paper_in_domain,04625E4E,valid
7E932EDF,paper_in_domain,02BAEDB1,valid
0AB2D6E8,paper_in_venue,465F7C62,valid
7B4273A8,paper_in_venue,43FD776C,valid
80985F45,paper_in_domain,09ACCB7D,valid
8006CE1C,paper_in_domain,0ADA588F,valid
7F6875D1,paper_in_domain,05EDE222,valid
5BCCE789,paper_in_venue,463119A6,valid
81511801,paper_in_domain,03561AE0,valid
7A113269,paper_in_domain,08EB4114,valid
7E2E520E,author_write_paper,7E3653FF,valid
7DC02CA7,paper_in_domain,0AFF636D,valid
7515A52E,author_in_affiliation,0B0ADEB6,valid
802409C9,paper_in_domain,0B7A7B58,valid
7D75C1E0,paper_in_domain,05D6E7DE,valid
814614BC,paper_in_domain,0A9B1C9E,valid
1073EB61,author_in_affiliation,4CE6FC2D,valid
8056D927,paper_cite_paper,58BC3969,valid
08B0D1F3,paper_in_domain,0765A2E4,valid
0A8A6A5C,paper_in_domain,02DEED18,valid
7BB6585C,author_in_affiliation,093456D7,valid
7D1B29AD,paper_in_domain,0C638D35,valid
79F3DE6B,paper_cite_paper,7CEFF660,valid
7DBB44AB,paper_cite_paper,7EF4489E,valid
5DC90E17,paper_in_domain,0322F49A,valid
77A48E06,paper_cite_paper,7679FF41,valid
5C1E0ABD,paper_in_domain,06545253,valid
7F8CA571,author_in_affiliation,02066FCD,valid
7E8FF5C2,author_in_affiliation,065FC05B,valid
7CFE8B0C,paper_in_domain,08B9956E,valid
7FCC609F,paper_in_venue,465F7C62,valid
8009E8DA,author_in_affiliation,05E1B1D9,valid
7AB81EEC,paper_in_domain,0162605E,valid
0A716934,author_in_affiliation,007D2F41,valid
139EEE26,author_write_paper,7D6A6864,valid
764E2398,author_write_paper,814FE9F0,valid
7DF78FF7,paper_in_venue,468A7487,valid
0E8ADBDB,author_write_paper,7F634BE3,valid
7E266FEF,paper_in_domain,0393A9B8,valid
815AD65C,author_write_paper,7E923BF8,valid
6D9583F3,paper_in_domain,04FCA2EE,valid
65288455,paper_in_venue,468A7487,valid
7DE51426,paper_in_domain,0A0262E9,valid
7DB9A946,author_in_affiliation,4CE6FC2D,valid
7B8A0A7B,paper_cite_paper,7D27EDFC,valid
7E983774,paper_in_domain,0160D514,valid
7D0ADCE2,paper_in_venue,43319DD4,valid
7BDE0134,paper_in_venue,43FD776C,valid
725A54A5,paper_in_domain,008FB4C8,valid
7DC6DF15,paper_in_domain,094A0611,valid
79C90322,paper_in_domain,0724DFBA,valid
682E2D5D,paper_cite_paper,80731A3F,valid
7D125BFF,paper_in_domain,0917F747,valid
5DE58932,paper_in_venue,47CCD465,valid
7704C86B,paper_in_venue,43FD776C,valid
3C960902,author_in_affiliation,4F3BE6AD,valid
7D9648B8,paper_in_venue,448ECA1D,valid
74EEDA24,paper_cite_paper,5D9ED7A7,valid
7B869AD5,paper_in_domain,0149209A,valid
770D962D,paper_cite_paper,807BE07B,valid
7EA74254,paper_in_domain,04625E4E,valid
7F6DD991,paper_in_domain,062CB7A3,valid
7565C0CE,paper_cite_paper,5B876262,valid
087DCED6,paper_in_domain,083736DA,valid
800625CA,paper_cite_paper,7AAD8160,valid
7D0E393A,paper_in_domain,045142CC,valid
806681C4,paper_in_venue,45701BF3,valid
812FF69E,author_write_paper,5A8A49DD,valid
803E8DAE,paper_in_domain,00BB2E8D,valid
7ED09CA0,paper_in_domain,0B24E4DD,valid
7D775430,paper_in_domain,0004C188,valid
7D30D13B,paper_in_domain,01BC623A,valid
7E3394EF,paper_in_domain,0765A2E4,valid
80E3A18A,paper_in_domain,092289D0,valid
3136F01E,author_in_affiliation,4F10C1EB,valid
80B25FEB,paper_in_domain,09931349,valid
7D1986B2,paper_in_domain,0A16AC5A,valid
7FB76008,author_write_paper,7A9AF140,valid
7D6FC1B1,paper_in_domain,00863DF2,valid
80020EAC,paper_in_venue,43319DD4,valid
7E7A3A69,author_write_paper,7D972331,valid
7919B344,paper_cite_paper,5F4058AC,valid
7D5EFF50,paper_in_venue,4558D729,valid
7DA53038,paper_cite_paper,7EDAFE40,valid
85BA7EE1,author_write_paper,7EAA117E,valid
7D807FD5,paper_cite_paper,7CB0CB26,valid
7F495E20,paper_in_domain,02A0AA99,valid
75D7E6B6,author_write_paper,80F5A262,valid
7EB9C656,paper_in_venue,4558D729,valid
5B23CB3E,paper_in_domain,091DD092,valid
7BE657E1,paper_cite_paper,7BA595A1,valid
0279D2A4,author_write_paper,7D8EEC29,valid
7E93AC52,paper_in_venue,4566232D,valid
7D17A093,paper_in_domain,1DDADD38,valid
8471939B,author_write_paper,7A5594E7,valid
7F30B09E,author_in_affiliation,0477FFD3,valid
8126BBD7,paper_in_domain,03DDEE22,valid
841BADA0,author_write_paper,7EE486ED,valid
82FE2DEF,author_write_paper,802D411A,valid
14BAFC68,author_in_affiliation,0A0E755C,valid
7D354B28,paper_cite_paper,8062A0B9,valid
7F16FF6E,author_write_paper,5BC045DF,valid
78ED83B6,paper_in_venue,460A7036,valid
7FC7E48C,paper_in_domain,082123F9,valid
7E9DAACE,paper_in_domain,000D0DDA,valid
02FC6B9E,author_in_affiliation,069F11AE,valid
7E329201,paper_in_domain,0650B2E2,valid
80F3AFFB,paper_in_domain,06060030,valid
7D8FB1A5,paper_in_domain,004E594E,valid
5AACD746,paper_in_domain,00B2185D,valid
7FEB7A83,author_write_paper,7E15EE04,valid
7E34A74C,paper_cite_paper,79F5AEDC,valid
8009C3E0,author_write_paper,78D113C7,valid
80723561,author_in_affiliation,4F10C1EB,valid
80C30C78,paper_in_domain,0160D514,valid
80503ACB,paper_cite_paper,764D68F6,valid
80BFCBE1,paper_in_domain,05DAF1E5,valid
5B3879F4,paper_in_domain,03A63778,valid
79C96822,paper_in_domain,04A101EC,valid
804BA692,author_write_paper,7E5F2C96,valid
812FF69E,author_write_paper,6E40A1A0,valid
5F0A481E,paper_cite_paper,7FCDA0AF,valid
862010C8,author_write_paper,7F582FD6,valid
7DA46A24,author_write_paper,7BEDF432,valid
7D3D7B7E,paper_in_domain,0C456836,valid
07D9BB0D,paper_in_venue,47C39427,valid
6E18C149,paper_in_domain,01E7DD16,valid
81789EBE,paper_in_domain,09064767,valid
7DC49FC5,paper_in_domain,0801842D,valid
69B1FF3B,paper_in_domain,01E7DD16,valid
75C343FC,paper_in_domain,21419385,valid
7ED7D34A,paper_in_domain,0704F51E,valid
7CF27E74,paper_cite_paper,7FEC4901,valid
8022CBCF,paper_in_domain,07651B33,valid
01C0BF6D,author_write_paper,813B86F4,valid
7FB14DC2,paper_in_domain,0BAB60C5,valid
7D3E3B2F,author_write_paper,807B1974,valid
7E24054A,author_in_affiliation,07681456,valid
80F9AB38,paper_in_domain,06BFE1EF,valid
7E9B45CB,paper_in_domain,0761F5AE,valid
7831F17D,author_write_paper,5ABF843E,valid
7B50CE3E,author_in_affiliation,4E13CA1C,test
78F30396,author_in_affiliation,4FF45383,test
80582427,paper_in_domain,0247DE90,test
8125EA5C,author_in_affiliation,0477FFD3,test
7DEDE08C,paper_in_domain,05758F58,test
7D14D513,paper_in_domain,03DDEE22,test
7D3C0C9B,paper_in_domain,04FCA2EE,test
12559426,author_in_affiliation,4F872588,test
794DCC81,author_write_paper,7E7C0518,test
80022A1A,paper_cite_paper,7E9F8F3F,test
7DF8FE05,paper_in_venue,45701BF3,test
7DAFAF38,paper_in_domain,007AAA53,test
7D9092E0,paper_in_domain,0271BC14,test
807C2FDD,author_write_paper,7FFF89C0,test
80E4FD06,paper_cite_paper,7F6F004A,test
5D041DF2,paper_in_domain,0130AA0E,test
80DFA346,author_write_paper,7865E364,test
80B39721,author_write_paper,7DBF273F,test
7DE7CD03,paper_cite_paper,7DB0E84B,test
797D6F21,paper_in_domain,03730539,test
7FF02B6C,paper_cite_paper,79488D4F,test
7FF2214A,paper_in_domain,02F79C70,test
7FF0970C,author_write_paper,80042CF0,test
74FFC1CD,paper_in_domain,047AEE7D,test
7808A233,paper_in_domain,02712487,test
7F0111B3,paper_in_domain,02BAEDB1,test
7F3D9A99,paper_cite_paper,7DE978F8,test
7BC1A0BE,paper_in_domain,1EA11BEA,test
80C0547B,paper_in_domain,0C40872A,test
760A7158,paper_in_domain,008FB4C8,test
8030070D,author_write_paper,7FD9D6D0,test
82DE9CF3,author_write_paper,7EB3C9CF,test
7F720D06,paper_in_domain,064B808A,test
7780965F,paper_in_domain,093D9A21,test
0BF5C785,paper_in_venue,47C39427,test
7B08CE3C,paper_cite_paper,77E7CCFA,test
7FD01115,paper_in_domain,0765A2E4,test
7984A278,author_write_paper,7DA34A55,test
7C880A04,author_write_paper,803AC68E,test
811051D8,author_write_paper,80E4FD06,test
2A5EFA54,author_in_affiliation,04756336,test
7CF7EA20,paper_cite_paper,5EABCA02,test
7F94304B,author_in_affiliation,0C01DCFD,test
7F92C78A,paper_in_domain,0C07AD69,test
7E6299D4,paper_in_domain,05D52366,test
808BA72A,author_write_paper,7F56AAB2,test
7D8197BF,paper_in_domain,0090990D,test
0F0A4DA6,author_write_paper,03334F00,test
45542588,author_write_paper,7E09F24A,test
77D60AB1,author_write_paper,7B083280,test
7D4A92E9,paper_in_domain,064086B2,test
7EB0AF38,paper_in_domain,1E0B08E9,test
802F47C6,paper_in_domain,0BBCC83D,test
8115C904,paper_in_domain,01E0CEB1,test
0F9A2E86,author_in_affiliation,035F81F4,test
7EF72C0B,paper_in_domain,03A4415E,test
7E43C840,paper_cite_paper,7EF85D32,test
7F6051F3,author_write_paper,7EB49DFE,test
12496D58,author_write_paper,7582DFF8,test
8002D90C,paper_in_domain,008782E9,test
7EE5F3EB,paper_in_domain,05B7AEC0,test
80582427,paper_in_domain,0004C188,test
7DC49D48,paper_in_domain,03C2D397,test
841C0651,author_write_paper,7F2117CD,test
7DC62D2B,paper_in_domain,0304C748,test
80042F62,author_write_paper,7A113269,test
84A1E9D6,author_write_paper,7CFE8B0C,test
7F07C9AE,author_write_paper,7F70DE47,test
7E811E4A,author_in_affiliation,09E3EE34,test
7D77DBD5,author_write_paper,773A28BA,test
808483F2,paper_in_venue,43319DD4,test
80C7F0A7,paper_in_venue,43319DD4,test
76D90529,paper_in_venue,43FD776C,test
7EA14A21,paper_in_venue,43ABF249,test
7F9485F1,paper_cite_paper,6A1E08FA,test
86373CEB,author_write_paper,768D997E,test
8040DD14,paper_in_domain,00BB2E8D,test
7EA7FC71,paper_in_domain,017DB786,test
8507FFFE,author_in_affiliation,04F353DF,test
7EF6F817,paper_in_domain,023AC02B,test
5B9F8325,paper_in_domain,05D05EDF,test
7609DF3F,paper_in_venue,45A88363,test
80B625DB,paper_in_domain,05D05EDF,test
79714738,author_write_paper,800BD482,test
7FADC681,paper_in_domain,084E8F61,test
1576DFF1,author_write_paper,6F29391A,test
7FEB1794,paper_in_venue,46DAB993,test
01C9F9BC,paper_in_venue,46A05BB0,test
809C6936,paper_cite_paper,7CCF980A,test
7AC26332,author_write_paper,7768E32D,test
